id,gender,age,active,Seniority,Income,Funds,Taxes,Credit_Card,Securities,particular,Saving,Loans,Payroll,km,km_n,age_C,Seniority_C,Income_C
1111015,V,26,0,41,10.931,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111012,H,24,0,41,11.516,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111011,H,34,0,41,9.32,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1111010,V,29,0,41,12.066,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111008,V,27,0,41,11.558,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111020,H,27,0,41,12.068,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111035,V,25,0,41,12.063,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111062,V,28,0,41,11.656,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111061,H,30,0,41,12.369,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111060,H,24,1,41,10.78,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111057,H,29,1,41,11.66,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111056,V,24,0,41,10.877,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111055,H,24,1,41,11.93,0,1,0,0,0,0,0,0,叢集-1,1,2,2,3
1111053,H,26,0,41,12.005,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111052,H,28,1,41,10.932,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111048,V,30,0,41,11.128,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111046,V,31,0,41,10.989,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1111045,V,24,0,41,11.729,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111044,H,23,0,41,10.663,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111041,H,30,1,41,11.116,0,0,0,0,0,0,0,1,叢集-1,1,2,2,2
1111040,H,25,0,41,11.815,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111038,V,28,0,41,11.442,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111006,H,24,0,41,10.918,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111004,H,25,0,41,11.919,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110971,H,46,1,41,11.388,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1110970,H,25,0,41,11.535,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110969,V,31,1,41,10.634,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1110968,H,28,1,31,11.453,0,0,0,0,0,0,0,1,叢集-1,1,2,2,3
1110967,V,28,0,41,10.623,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1110975,H,33,0,41,10.167,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1110963,H,27,0,41,12.917,0,0,0,0,0,0,0,0,叢集-1,1,2,2,5
1110961,H,66,0,41,11.702,0,0,0,0,0,0,0,0,叢集-2,2,5,2,3
1110960,V,25,0,41,11.557,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110957,H,29,0,41,11.419,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110955,H,27,0,41,11.486,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110954,H,25,0,41,11.909,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110951,V,31,1,41,12.286,0,0,0,0,0,0,0,1,叢集-1,1,3,2,4
1110962,V,27,0,41,11.342,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110976,H,33,0,41,10.856,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1110977,H,28,0,41,11.521,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111003,V,24,0,41,11.748,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111002,V,23,0,41,11.256,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111000,H,26,0,41,11.102,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1110998,V,26,0,41,10.579,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1110997,H,24,0,41,10.945,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1110994,H,25,0,41,12.194,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1110992,H,24,0,41,10.906,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1110991,H,27,0,41,10.945,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1110990,H,26,0,41,12.343,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1110989,H,28,0,41,11.99,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110987,H,27,1,41,11.347,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110986,H,24,0,41,11.24,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1110985,H,23,1,41,11.883,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1110983,V,25,0,41,10.53,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1110949,H,29,0,41,10.698,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111065,V,24,0,41,10.829,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111156,V,27,0,41,10.588,0,1,0,0,0,0,0,0,叢集-1,1,2,2,1
1111154,V,23,0,41,10.16,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1111153,V,28,1,41,11.713,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111152,V,29,0,41,11.286,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111151,H,25,0,41,10.375,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1111150,V,26,0,41,10.835,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111149,V,36,0,41,11.357,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1111147,V,23,0,41,11.163,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111146,H,26,0,41,11.467,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111145,H,26,0,41,10.876,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111144,H,26,0,41,11.491,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111141,H,28,1,41,11.156,0,0,0,0,0,0,0,1,叢集-1,1,2,2,2
1111140,H,28,0,41,11.734,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111139,H,26,1,41,11.435,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111138,H,29,0,41,11.353,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111137,V,27,0,41,11.984,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111134,V,26,0,41,11.543,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111133,H,23,0,41,10.608,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1111132,H,26,0,41,11.604,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111131,V,27,0,41,11.355,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111159,H,28,1,41,11.406,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111160,V,24,1,41,13.882,0,0,0,0,0,0,0,0,叢集-1,1,2,2,5
1111185,V,31,0,41,11.305,0,1,0,0,0,0,0,0,叢集-1,1,3,2,3
1111181,V,41,1,41,11.671,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1111180,H,27,0,41,11.331,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111179,V,23,0,41,11.573,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111178,H,26,1,41,11.369,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111177,H,23,0,41,11.556,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111176,H,25,0,41,11.485,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111175,H,67,1,22,10.96,0,0,0,0,0,0,0,1,叢集-2,2,5,1,2
1111174,H,24,1,41,12.486,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111173,H,25,0,41,11.541,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111171,H,23,0,41,11.249,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111169,H,24,0,41,10.96,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111168,H,25,0,41,10.931,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111165,V,28,1,41,11.533,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111164,H,26,0,41,10.77,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111163,H,23,0,41,11.134,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111162,H,29,0,41,11.329,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111161,H,27,0,41,11.105,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111066,H,23,0,41,11.108,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111128,H,27,0,41,12.503,0,0,0,0,0,0,0,0,叢集-1,1,2,2,5
1111126,H,24,0,41,11.657,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111091,H,25,0,41,12.414,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111090,V,23,0,41,12.814,0,0,0,0,0,0,0,0,叢集-1,1,2,2,5
1111089,V,29,0,41,11.164,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111088,V,23,1,41,11.331,0,0,0,0,0,0,0,1,叢集-1,1,2,2,3
1111087,H,34,0,41,11.822,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1111086,H,27,0,41,10.931,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111085,H,25,0,41,11.319,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111084,V,26,0,41,11.153,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111083,V,29,0,41,12.38,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111081,H,28,0,41,11.53,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111079,V,24,0,41,12.037,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111078,V,38,1,41,11.239,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1111077,V,32,0,41,11.523,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1111076,H,28,0,41,11.08,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111075,V,24,0,41,12.024,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111074,V,27,0,41,10.52,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1111073,H,27,0,41,11.826,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111072,H,26,0,41,11.04,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111070,V,23,0,41,11.993,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111069,V,32,1,41,10.881,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1111080,H,24,0,41,10.996,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111094,H,26,0,41,11.478,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111095,V,27,0,41,10.372,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1111121,H,34,0,41,12.066,0,0,0,0,0,0,0,0,叢集-1,1,3,2,4
1111120,V,25,0,41,12.145,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111119,H,28,0,41,11.7,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111117,V,23,0,41,12.092,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111112,V,27,0,41,12.292,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111111,H,25,0,41,10.699,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111109,H,27,0,41,12.283,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111107,V,26,0,41,12.187,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1111099,V,24,1,41,11.568,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111097,H,29,0,41,11.377,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1108214,H,30,1,42,11.105,0,0,0,0,0,0,0,1,叢集-1,1,2,2,2
1108213,H,29,1,42,12.173,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1108212,H,25,0,42,10.639,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105360,V,23,0,42,11.66,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105358,H,48,0,42,10.573,0,0,0,0,0,0,0,0,叢集-2,2,4,2,1
1105357,H,25,0,42,11.494,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105356,V,27,1,42,12.347,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105354,H,24,1,42,11.234,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105353,V,27,1,42,10.252,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1105361,H,23,0,42,11.053,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105347,V,29,1,42,11.101,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105346,V,23,0,42,12.205,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105345,V,31,0,42,10.283,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1105344,V,24,0,42,12.116,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105343,H,24,0,42,12.265,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105342,V,32,1,42,11.641,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1105339,V,51,1,42,11.867,0,0,0,0,0,1,0,0,叢集-2,2,4,2,3
1105331,V,25,1,42,11.711,0,0,0,0,0,0,0,1,叢集-1,1,2,2,3
1105362,H,28,1,42,11.776,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105364,V,26,0,42,11.35,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105386,H,33,0,42,10.705,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1105385,H,26,0,42,11.384,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105384,H,24,0,42,12.238,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105383,H,25,0,42,11.486,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105382,V,27,0,42,11.875,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105381,H,24,1,42,12.235,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105380,H,23,1,42,11.367,0,0,0,0,0,0,0,1,叢集-1,1,2,2,3
1105363,V,25,0,42,10.429,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1105375,V,24,0,42,14.394,0,0,0,0,0,0,0,0,叢集-1,1,2,2,5
1105374,H,50,1,42,10.633,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1105373,V,24,0,42,11.454,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105371,H,28,1,42,12.003,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105370,H,37,0,42,10.574,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1105369,V,24,1,42,10.483,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1105368,H,24,0,42,11.827,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105367,H,25,0,42,10.834,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105365,V,24,0,42,11.688,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105376,H,31,0,42,10.903,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1105330,V,26,1,42,12.149,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105329,V,26,0,42,12.197,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105327,H,28,0,42,10.69,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105276,H,47,1,42,11.1,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1105273,V,51,1,42,11.963,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1105272,V,42,1,42,11.853,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1105271,V,23,0,42,12.084,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105269,V,32,0,42,11.004,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1105268,V,40,1,42,12.368,0,1,0,0,0,0,0,0,叢集-2,2,3,2,4
1105267,H,28,1,42,11.976,0,0,0,0,0,0,0,1,叢集-1,1,2,2,3
1105279,H,57,1,42,11.312,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1105260,V,36,1,42,11.283,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1105258,V,38,1,42,11.863,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1105256,V,80,1,42,11.247,0,0,0,0,0,1,0,0,叢集-2,2,5,2,3
1105255,V,49,1,42,10.916,0,0,0,1,0,1,0,0,叢集-2,2,4,2,2
1105253,H,42,1,27,12.219,0,0,0,0,0,0,0,0,叢集-2,2,3,2,4
1105248,V,57,1,42,12.438,0,0,0,0,0,0,0,0,叢集-2,2,4,2,4
1105246,H,42,0,42,11.554,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1105241,V,47,1,42,11.626,0,0,0,0,0,0,0,1,叢集-2,2,4,2,3
1105239,V,54,1,42,11.464,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1105283,V,45,1,42,11.403,0,0,1,0,0,0,0,0,叢集-2,2,3,2,3
1105286,V,61,1,42,10.924,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1105326,V,29,0,42,11.822,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105324,V,24,0,42,12.605,0,0,0,0,0,0,0,0,叢集-1,1,2,2,5
1105323,H,25,1,42,11.906,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105321,V,24,1,42,12.164,0,0,0,0,0,0,0,1,叢集-1,1,2,2,4
1105319,V,21,1,42,11.484,0,0,0,0,0,0,0,0,叢集-1,1,1,2,3
1105318,H,31,1,42,12.846,0,0,0,0,0,0,0,1,叢集-1,1,3,2,5
1105317,H,31,1,42,12.846,0,0,0,0,0,0,0,1,叢集-1,1,3,2,5
1105315,V,77,0,42,11.493,0,0,0,0,0,0,0,0,叢集-2,2,5,2,3
1105314,V,29,1,42,11.467,0,0,0,1,0,0,0,0,叢集-1,1,2,2,3
1105310,V,29,1,42,11.069,0,0,0,0,0,0,0,1,叢集-1,1,2,2,2
1105304,V,59,1,42,12.568,0,0,0,0,0,1,0,0,叢集-2,2,4,2,5
1105297,V,27,1,42,11.272,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105296,V,53,1,42,12.677,0,0,0,0,0,0,0,0,叢集-2,2,4,2,5
1105293,V,63,1,42,11.421,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1105290,V,53,1,42,11.35,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1105389,H,35,1,42,11.127,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1105390,V,24,0,42,12.266,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105391,H,23,1,42,10.887,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105479,H,23,1,42,11.458,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105477,V,55,0,42,11.864,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1105476,V,24,0,42,11.518,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105474,H,23,0,42,11.46,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105473,H,27,0,42,12.473,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105472,V,32,0,42,11.774,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1105471,H,47,0,42,11.864,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1105470,H,26,0,42,11.848,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105469,V,25,1,42,11.931,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105481,H,37,0,42,12.269,0,0,0,0,0,0,0,0,叢集-1,1,3,2,4
1105468,V,28,0,42,11.989,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105465,V,30,1,42,10.867,0,1,0,0,0,0,0,0,叢集-1,1,2,2,2
1105464,V,23,0,42,10.994,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105462,H,28,0,42,11.602,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105461,V,36,0,42,11.528,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1105459,V,59,1,42,11.597,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1105457,V,25,0,42,12.231,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105456,V,41,1,42,10.594,0,0,0,0,0,0,0,0,叢集-2,2,3,2,1
1105455,H,29,0,42,11.17,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105454,H,29,1,42,12.34,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105466,V,26,0,42,12.499,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1105482,H,25,0,42,11.224,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105484,V,23,0,42,11.205,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105513,H,28,0,42,11.556,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1105512,V,25,0,42,11.156,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1105511,H,25,0,42,11.34,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111208,V,28,0,41,12.038,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1111207,V,30,0,41,10.933,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111206,H,25,0,41,11.067,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111205,V,23,0,41,11.048,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1111216,H,24,1,41,11.491,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
333327,V,54,0,171,11.491,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
333319,V,54,1,171,11.946,0,0,0,0,1,1,1,0,叢集-3,3,4,4,3
333317,V,40,1,171,11.645,0,0,0,0,0,0,0,0,叢集-3,3,3,4,3
333315,V,46,0,171,11.516,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
333314,V,63,1,171,12.296,0,0,0,0,1,1,1,0,叢集-3,3,4,4,4
333313,V,73,1,171,12.834,0,0,0,0,0,1,0,0,叢集-3,3,5,4,5
333307,V,44,1,171,10.67,0,0,1,0,1,0,1,0,叢集-3,3,3,4,2
333306,V,70,1,171,11.026,0,0,0,0,1,0,1,0,叢集-3,3,5,4,2
333295,H,62,1,71,11.92,0,0,0,0,0,1,0,0,叢集-2,2,4,3,3
333294,H,54,1,168,11.558,0,0,1,0,0,0,1,1,叢集-3,3,4,4,3
332082,V,56,1,171,11.955,0,1,1,0,0,0,0,1,叢集-3,3,4,4,3
332080,V,44,1,171,11.519,0,1,0,0,0,0,0,1,叢集-3,3,3,4,3
330815,H,55,1,171,13.691,0,0,1,0,0,0,0,1,叢集-3,3,4,4,5
330814,H,47,0,171,11.285,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
330810,V,64,1,171,11.186,0,0,0,0,0,0,0,0,叢集-3,3,4,4,2
330806,V,59,1,171,12.336,0,0,0,0,1,0,1,1,叢集-3,3,4,4,4
330803,H,65,1,171,10.684,0,0,0,0,0,0,1,0,叢集-3,3,4,4,2
330797,H,65,0,171,12.015,0,0,0,0,0,0,0,0,叢集-3,3,4,4,3
330817,H,53,0,171,11.8,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
330793,H,67,0,171,11.958,0,0,0,0,1,0,1,0,叢集-3,3,5,4,3
330785,H,58,1,124,13.271,0,0,0,0,0,0,0,0,叢集-3,3,4,4,5
330784,V,57,0,171,11.745,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
330781,V,43,1,171,11.101,0,0,0,0,0,1,0,0,叢集-3,3,3,4,2
330779,V,64,1,171,12.505,0,0,0,0,1,1,1,0,叢集-3,3,4,4,5
330777,H,50,1,171,11.518,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
330772,V,67,1,171,12.103,0,0,0,1,1,0,1,0,叢集-3,3,5,4,4
330771,H,46,1,171,11.509,0,0,1,0,1,0,1,0,叢集-3,3,4,4,3
330770,V,53,1,170,11.251,0,0,1,0,1,0,1,0,叢集-3,3,4,4,3
330819,H,39,0,171,12.079,0,0,0,0,1,0,0,0,叢集-3,3,3,4,4
330824,V,42,1,171,10.691,0,0,0,0,1,0,1,0,叢集-3,3,3,4,2
330872,V,47,1,171,11.457,0,1,0,0,1,0,0,1,叢集-3,3,4,4,3
330869,H,55,1,171,11.102,0,0,0,0,0,0,0,0,叢集-3,3,4,4,2
330867,V,42,1,171,11.971,1,0,0,1,1,0,1,0,叢集-3,3,3,4,3
330857,V,67,1,171,11.465,1,0,0,0,1,0,1,0,叢集-3,3,5,4,3
330852,V,63,1,171,11.957,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
330821,H,43,1,171,12.389,0,1,1,0,1,0,0,1,叢集-3,3,3,4,4
330849,H,46,0,171,11.999,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
330841,V,48,0,171,10.675,0,1,0,0,0,0,0,0,叢集-3,3,4,4,2
330831,V,60,1,171,12.065,0,0,0,0,1,0,1,0,叢集-3,3,4,4,4
330830,V,41,1,171,12.004,0,0,0,0,0,0,0,1,叢集-3,3,3,4,3
330828,H,42,0,171,11.425,0,0,0,0,1,0,1,0,叢集-3,3,3,4,3
330825,H,44,0,171,11.387,0,0,0,0,0,0,0,0,叢集-3,3,3,4,3
330844,V,48,1,171,10.895,0,0,0,0,1,0,1,0,叢集-3,3,4,4,2
330765,H,62,0,160,11.348,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
330764,H,58,1,26,11.825,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
330762,V,56,0,171,10.732,0,0,0,0,1,0,1,0,叢集-3,3,4,4,2
330701,V,56,1,171,10.631,0,0,0,0,1,1,1,0,叢集-3,3,4,4,2
330699,V,48,1,171,12.341,0,1,0,0,0,0,0,0,叢集-3,3,4,4,4
330697,H,50,1,119,11.098,0,1,1,0,1,0,0,1,叢集-2,2,4,3,2
330688,V,53,1,171,12.347,0,0,0,0,0,0,0,0,叢集-3,3,4,4,4
330684,V,48,0,171,11.222,0,0,0,0,0,0,0,0,叢集-3,3,4,4,2
330703,H,71,1,171,11.195,0,0,0,0,0,1,0,0,叢集-3,3,5,4,2
330669,H,42,1,160,12.192,0,0,0,0,1,0,1,0,叢集-3,3,3,4,4
330667,V,53,1,171,11.766,0,0,0,0,1,0,1,0,叢集-3,3,4,4,3
330665,V,44,0,171,11.564,0,0,0,0,1,0,1,0,叢集-3,3,3,4,3
330647,H,39,1,171,11.968,0,0,0,0,1,0,1,0,叢集-3,3,3,4,3
330640,V,43,1,171,11.061,0,0,0,0,1,0,1,0,叢集-3,3,3,4,2
330638,V,48,1,171,10.932,0,0,0,0,0,0,0,0,叢集-3,3,4,4,2
330670,V,40,1,171,12.101,0,0,0,0,0,0,0,0,叢集-3,3,3,4,4
330704,V,71,0,171,12.011,0,0,0,0,0,0,0,0,叢集-3,3,5,4,3
330707,H,60,1,171,11.943,0,0,1,0,0,1,0,1,叢集-3,3,4,4,3
330709,V,45,0,171,11.098,0,0,0,0,1,0,1,0,叢集-3,3,3,4,2
330760,V,57,1,170,10.647,0,0,0,0,0,0,0,1,叢集-3,3,4,4,2
